,ts_code,symbol,name,area,industry,list_date
2252,600130.SH,600130,波导股份,浙江,软件服务,20000706
2253,600131.SH,600131,岷江水电,四川,水力发电,19980402
2254,600132.SH,600132,重庆啤酒,重庆,啤酒,19971030
2255,600133.SH,600133,东湖高新,湖北,地产,19980212
2256,600135.SH,600135,乐凯胶片,河北,化学制药,19980122
2257,600136.SH,600136,当代明诚,湖北,影视音像,19980303
2258,600137.SH,600137,浪莎股份,四川,服饰,19980416
2259,600138.SH,600138,中青旅,北京,旅游服务,19971203
2260,600139.SH,600139,西部资源,四川,汽车服务,19980225
2261,600141.SH,600141,兴发集团,湖北,化学制药,19990616
2262,600143.SH,600143,金发科技,广东,塑料,20040623
2263,600145.SH,600145,*ST新亿,新疆,陶瓷,19990923
2264,600146.SH,600146,商赢环球,宁夏,服饰,19990707
2265,600148.SH,600148,长春一东,吉林,汽车服务,19980520
2266,600149.SH,600149,ST坊展,河北,综合类,19991014
2267,600150.SH,600150,中国船舶,上海,船舶,19980520
2268,600151.SH,600151,航天机电,上海,半导体,19980605
2269,600152.SH,600152,维科技术,浙江,元器件,19980609
2270,600153.SH,600153,建发股份,福建,商贸代理,19980616
2271,600155.SH,600155,华创阳安,北京,金融,19980918
2272,600156.SH,600156,华升股份,湖南,农矿业,19980527
2273,600157.SH,600157,永泰能源,山西,煤炭开采,19980513
2274,600158.SH,600158,中体产业,天津,文教休闲,19980327
2275,600159.SH,600159,大龙地产,北京,地产,19980526
2276,600160.SH,600160,巨化股份,浙江,化学制药,19980626
2277,600161.SH,600161,天坛生物,北京,化学制药,19980616
2278,600162.SH,600162,香江控股,深圳,地产,19980609
2279,600163.SH,600163,中闽能源,福建,新型电力,19980602
2280,600165.SH,600165,新日恒力,宁夏,农矿业,19980529
2281,600166.SH,600166,福田汽车,北京,汽车服务,19980602
2282,600167.SH,600167,联美控股,辽宁,供气供热,19990128
2283,600168.SH,600168,武汉控股,湖北,水务,19980427
2284,600169.SH,600169,太原重工,山西,工程机械,19980904
2285,600170.SH,600170,上海建工,上海,地产,19980623
2286,600171.SH,600171,上海贝岭,上海,半导体,19980924
2287,600172.SH,600172,黄河旋风,河南,农矿业,19981126
2288,600173.SH,600173,卧龙地产,浙江,地产,19990415
2289,600175.SH,600175,美都能源,浙江,综合类,19990408
2290,600176.SH,600176,中国巨石,浙江,玻璃,19990422
2291,600177.SH,600177,雅戈尔,浙江,服饰,19981119
2292,600178.SH,600178,东安动力,黑龙江,汽车服务,19981014
2293,600179.SH,600179,安通控股,黑龙江,仓储物流,19981104
2294,600180.SH,600180,瑞茂通,山东,仓储物流,19980703
2295,600182.SH,600182,S佳通,黑龙江,汽车服务,19990507
2296,600183.SH,600183,生益科技,广东,元器件,19981028
2297,600184.SH,600184,光电股份,湖北,机械,20031106
2298,600185.SH,600185,格力地产,广东,地产,19990611
2299,600186.SH,600186,*ST莲花,河南,农矿业,19980825
2300,600187.SH,600187,国中水务,黑龙江,水务,19981111
2301,600188.SH,600188,兖州煤业,山东,煤炭开采,19980701
2302,600189.SH,600189,吉林森工,吉林,软饮料,19981007
2303,600190.SH,600190,锦州港,辽宁,港口,19990609
2304,600191.SH,600191,华资实业,内蒙,农矿业,19981210
2305,600192.SH,600192,长城电工,甘肃,元器件,19981224
2306,600193.SH,600193,ST创兴,上海,装修装饰,19990527
2307,600195.SH,600195,中牧股份,北京,饲料,19990107
2308,600196.SH,600196,复星医药,上海,化学制药,19980807
2309,600197.SH,600197,伊力特,新疆,白酒,19990916
2310,600198.SH,600198,大唐电信,北京,软件服务,19981021
2311,600199.SH,600199,金种子酒,安徽,白酒,19980812
2312,600200.SH,600200,江苏吴中,江苏,综合类,19990401
2313,600201.SH,600201,生物股份,内蒙,化学制药,19990115
2314,600202.SH,600202,哈空调,黑龙江,元器件,19990603
2315,600203.SH,600203,福日电子,福建,元器件,19990514
2316,600206.SH,600206,有研新材,北京,半导体,19990319
2317,600207.SH,600207,安彩高科,河南,元器件,19990714
2318,600208.SH,600208,新湖中宝,浙江,地产,19990623
2319,600209.SH,600209,ST罗顿,海南,综合类,19990325
2320,600210.SH,600210,紫江企业,上海,广告包装,19990824
2321,600211.SH,600211,西藏药业,西藏,化学制药,19990721
2322,600212.SH,600212,江泉实业,山东,综合类,19990817
2323,600213.SH,600213,亚星客车,江苏,汽车服务,19990831
2324,600215.SH,600215,长春经开,吉林,地产,19990909
2325,600216.SH,600216,浙江医药,浙江,化学制药,19991021
2326,600217.SH,600217,中再资环,陕西,环境保护,19991216
2327,600218.SH,600218,全柴动力,安徽,农矿业,19981203
2328,600219.SH,600219,南山农矿业业,山东,农矿业,19991223
2329,600220.SH,600220,江苏阳光,江苏,农矿业,19990927
2330,600221.SH,600221,海航控股,海南,空运,19991125
2331,600222.SH,600222,太龙药业,河南,化学制药,19991105
2332,600223.SH,600223,鲁商置业,山东,地产,20000113
2333,600225.SH,600225,天津松江,天津,地产,20000127
2334,600226.SH,600226,瀚叶股份,浙江,软件服务,19991116
2335,600227.SH,600227,圣济堂,贵州,农矿业,20000221
2336,600228.SH,600228,ST昌九,江西,化学制药,19990119
2337,600229.SH,600229,城市传媒,山东,出版业,20000309
2338,600230.SH,600230,沧州大化,河北,农矿业,20000406
2339,600231.SH,600231,凌钢股份,辽宁,普钢,20000511
2340,600232.SH,600232,金鹰股份,浙江,农矿业,20000602
2341,600233.SH,600233,圆通速递,辽宁,仓储物流,20000608
2342,600234.SH,600234,*ST山水,山西,文教休闲,20000615
2343,600235.SH,600235,民丰特纸,浙江,造纸,20000615
2344,600236.SH,600236,桂冠电力,广西,水力发电,20000323
2345,600237.SH,600237,农矿业峰电子,安徽,元器件,20000609
2346,600238.SH,600238,ST椰岛,海南,红黄药酒,20000120
2347,600239.SH,600239,云南城投,云南,地产,19991202
2348,600240.SH,600240,*ST华业,北京,地产,20000628
2349,600241.SH,600241,时代万恒,辽宁,商贸代理,20001128
2350,600242.SH,600242,中昌数据,广东,软件服务,20001207
2351,600243.SH,600243,青海华鼎,青海,机械,20001120
2352,600246.SH,600246,万通地产,北京,地产,20000922
2353,600247.SH,600247,ST成城,吉林,商贸代理,20001123
2354,600248.SH,600248,延长化建,陕西,地产,20000622
2355,600249.SH,600249,两面针,广西,日用化工,20040130
2356,600250.SH,600250,南纺股份,江苏,商贸代理,20010306
2357,600251.SH,600251,冠农股份,新疆,农矿业,20030609
2358,600252.SH,600252,中恒集团,广西,化学制药,20001130
2359,600255.SH,600255,梦舟股份,安徽,农矿业,20001122
2360,600256.SH,600256,广汇能源,新疆,农矿业,20000526
2361,600257.SH,600257,大湖股份,湖南,农矿业,20000612
2362,600258.SH,600258,首旅酒店,北京,酒店餐饮,20000601
2363,600259.SH,600259,广晟有色,海南,小金属,20000525
2364,600260.SH,600260,凯乐科技,湖北,软件服务,20000706
2365,600261.SH,600261,阳光照明,浙江,元器件,20000720
2366,600262.SH,600262,北方股份,内蒙,汽车服务,20000630
2367,600265.SH,600265,ST景谷,云南,农矿业,20000825
2368,600266.SH,600266,北京城建,北京,地产,19990203
2369,600267.SH,600267,海正药业,浙江,化学制药,20000725
2370,600268.SH,600268,国电南自,江苏,元器件,19991118
2371,600269.SH,600269,赣粤高速,江西,路桥,20000518
2372,600271.SH,600271,航天信息,北京,软件服务,20030711
2373,600272.SH,600272,开开实业,上海,化学制药,20010228
2374,600273.SH,600273,嘉化能源,浙江,化学制药,20030627
2375,600275.SH,600275,ST昌鱼,湖北,农矿业,20000810
2376,600276.SH,600276,恒瑞医药,江苏,化学制药,20001018
2377,600277.SH,600277,亿利洁能,内蒙,综合类,20000725
2378,600278.SH,600278,东方创业,上海,商贸代理,20000712
2379,600279.SH,600279,重庆港九,重庆,港口,20000731
2380,600280.SH,600280,中央商场,江苏,百货,20000926
2381,600281.SH,600281,太化股份,山西,化学制药,20001109
2382,600282.SH,600282,南钢股份,江苏,普钢,20000919
2383,600283.SH,600283,钱江水利,浙江,水务,20001018
2384,600284.SH,600284,浦东建设,上海,地产,20040316
2385,600285.SH,600285,羚锐制药,河南,化学制药,20001018
2386,600287.SH,600287,江苏舜天,江苏,商贸代理,20000901
2387,600288.SH,600288,大恒科技,北京,软件服务,20001129
2388,600289.SH,600289,*ST信通,黑龙江,软件服务,20000720
2389,600290.SH,600290,华仪电气,浙江,元器件,20001106
2390,600291.SH,600291,西水股份,内蒙,保险,20000731
2391,600292.SH,600292,远达环保,重庆,环境保护,20001101
2392,600293.SH,600293,三峡新材,湖北,玻璃,20000919
2393,600295.SH,600295,鄂尔多斯,内蒙,小金属,20010426
2394,600297.SH,600297,广汇汽车,辽宁,汽车服务,20001116
2395,600298.SH,600298,安琪酵母,湖北,农矿业,20000818
2396,600299.SH,600299,安迪苏,北京,化学制药,20000420
2397,600300.SH,600300,维维股份,江苏,软饮料,20000630
2398,600301.SH,600301,ST南化,广西,化学制药,20000712
2399,600302.SH,600302,标准股份,陕西,机械,20001213
2400,600303.SH,600303,曙光股份,辽宁,汽车服务,20001226
2401,600305.SH,600305,恒顺醋业,江苏,农矿业,20010206
2402,600306.SH,600306,商业城,辽宁,百货,20001226
2403,600307.SH,600307,酒钢宏兴,甘肃,普钢,20001220
2404,600308.SH,600308,华泰股份,山东,造纸,20000928
2405,600309.SH,600309,万华化学,山东,化学制药,20010105
2406,600310.SH,600310,桂东电力,广西,水力发电,20010228
2407,600311.SH,600311,荣华实业,甘肃,黄金,20010626
2408,600312.SH,600312,平高电气,河南,元器件,20010221
2409,600313.SH,600313,农发种业,北京,农矿业,20010119
2410,600315.SH,600315,上海家化,上海,日用化工,20010315
2411,600316.SH,600316,洪都航空,江西,航空,20001215
2412,600317.SH,600317,营口港,辽宁,港口,20020131
2413,600318.SH,600318,新力金融,安徽,多元金融,20001208
2414,600319.SH,600319,亚星化学,山东,化学制药,20010326
2415,600320.SH,600320,振华重工,上海,工程机械,20001221
2416,600321.SH,600321,ST正源,四川,综合服务,20010524
2417,600322.SH,600322,天房发展,天津,地产,20010910
2418,600323.SH,600323,瀚蓝环境,广东,水务,20001225
2419,600325.SH,600325,华发股份,广东,地产,20040225
2420,600326.SH,600326,西藏天路,西藏,水泥,20010116
2421,600327.SH,600327,大东方,江苏,百货,20020625
2422,600328.SH,600328,兰太实业,内蒙,化学制药,20001222
2423,600329.SH,600329,中新药业,天津,化学制药,20010606
2424,600330.SH,600330,天通股份,浙江,元器件,20010118
2425,600331.SH,600331,宏达股份,四川,农矿业,20011220
2426,600332.SH,600332,白云山,广东,化学制药,20010206
2427,600333.SH,600333,长春燃气,吉林,供气供热,20001211
2428,600335.SH,600335,国机汽车,天津,汽车服务,20010305
2429,600336.SH,600336,澳柯玛,山东,元器件,20001229
2430,600337.SH,600337,美克家居,新疆,家居用品,20001127
2431,600338.SH,600338,西藏珠峰,西藏,农矿业,20001227
2432,600339.SH,600339,中油工程,新疆,农矿业,20001225
2433,600340.SH,600340,华夏幸福,河北,地产,20031230
2434,600343.SH,600343,航天动力,陕西,航空,20030408
2435,600345.SH,600345,长江通信,湖北,软件服务,20001222
2436,600346.SH,600346,恒力股份,辽宁,化学制药,20010820
2437,600348.SH,600348,阳泉煤业,山西,煤炭开采,20030821
2438,600350.SH,600350,山东高速,山东,路桥,20020318
2439,600351.SH,600351,亚宝药业,山西,化学制药,20020926
2440,600352.SH,600352,浙江龙盛,浙江,染料涂料,20030801
2441,600353.SH,600353,旭光股份,四川,元器件,20021120
2442,600354.SH,600354,敦煌种业,甘肃,农矿业,20040115
2443,600355.SH,600355,精伦电子,湖北,元器件,20020613
2444,600356.SH,600356,恒丰纸业,黑龙江,造纸,20010419
2445,600358.SH,600358,国旅联合,江苏,旅游服务,20000922
2446,600359.SH,600359,新农开发,新疆,农矿业,19990429
2447,600360.SH,600360,华微电子,吉林,半导体,20010316
2448,600361.SH,600361,华联综超,北京,超市连锁,20011129
2449,600362.SH,600362,江西农矿业业,江西,农矿业,20020111
2450,600363.SH,600363,联创光电,江西,元器件,20010329
2451,600365.SH,600365,通葡股份,吉林,红黄药酒,20010115
2452,600366.SH,600366,宁波韵升,浙江,元器件,20001030
2453,600367.SH,600367,红星发展,贵州,化学制药,20010320
2454,600368.SH,600368,五洲交通,广西,路桥,20001221
2455,600369.SH,600369,西南证券,重庆,金融,20010109
2456,600370.SH,600370,三房巷,江苏,农矿业,20030306
2457,600371.SH,600371,万向德农,黑龙江,农矿业,20020916
2458,600372.SH,600372,中航电子,北京,航空,20010706
2459,600373.SH,600373,中文传媒,江西,出版业,20020304
2460,600375.SH,600375,华菱星马,安徽,汽车服务,20030401
2461,600376.SH,600376,首开股份,北京,地产,20010312
2462,600377.SH,600377,宁沪高速,江苏,路桥,20010116
2463,600378.SH,600378,天科股份,四川,化学制药,20010111
2464,600379.SH,600379,宝光股份,陕西,元器件,20020116
2465,600380.SH,600380,健康元,深圳,化学制药,20010608
2466,600381.SH,600381,青海春天,青海,化学制药,20010508
2467,600382.SH,600382,广东明珠,广东,商贸代理,20010118
2468,600383.SH,600383,金地集团,深圳,地产,20010412
2469,600385.SH,600385,*ST金泰,山东,黄金,20010723
2470,600386.SH,600386,北巴传媒,北京,公共交通,20010216
2471,600387.SH,600387,海越能源,浙江,农矿业,20040218
2472,600388.SH,600388,龙净环保,福建,环境保护,20001229
2473,600389.SH,600389,江山股份,江苏,农矿业,20010110
2474,600390.SH,600390,五矿资本,湖南,多元金融,20010115
2475,600391.SH,600391,航发科技,四川,航空,20011212
2476,600392.SH,600392,盛和资源,四川,小金属,20030529
2477,600393.SH,600393,粤泰股份,广东,地产,20010319
2478,600395.SH,600395,盘江股份,贵州,煤炭开采,20010531
2479,600396.SH,600396,*ST金山,辽宁,火力发电,20010328
2480,600397.SH,600397,安源煤业,江西,煤炭开采,20020702
2481,600398.SH,600398,海澜之家,江苏,服饰,20001228
2482,600399.SH,600399,ST抚钢,辽宁,特种钢,20001229
2483,600400.SH,600400,红豆股份,江苏,服饰,20010108
2484,600403.SH,600403,大有能源,河南,煤炭开采,20031009
2485,600405.SH,600405,动力源,北京,元器件,20040401
2486,600406.SH,600406,国电南瑞,江苏,软件服务,20031016
2487,600408.SH,600408,ST安泰,山西,焦炭加工,20030212
2488,600409.SH,600409,三友化工,河北,化学制药,20030618
2489,600410.SH,600410,华胜天成,北京,软件服务,20040427
2490,600415.SH,600415,小商品城,浙江,商品城,20020509
2491,600416.SH,600416,湘电股份,湖南,元器件,20020718
2492,600418.SH,600418,江淮汽车,安徽,汽车服务,20010824
2493,600419.SH,600419,天润乳业,新疆,农矿业,20010628
2494,600420.SH,600420,现代制药,上海,化学制药,20040616
2495,600421.SH,600421,*ST仰帆,湖北,机械,20040607
2496,600422.SH,600422,昆药集团,云南,化学制药,20001206
2497,600423.SH,600423,*ST柳化,广西,农矿业,20030717
2498,600425.SH,600425,青松建化,新疆,水泥,20030724
2499,600426.SH,600426,华鲁恒升,山东,农矿业,20020620
2500,600428.SH,600428,中远海特,广东,水运,20020418
2501,600429.SH,600429,三元股份,北京,农矿业,20030915
2502,600433.SH,600433,冠豪高新,广东,造纸,20030619
2503,600435.SH,600435,北方导航,北京,机械,20030704
2504,600436.SH,600436,片仔癀,福建,化学制药,20030616
2505,600438.SH,600438,通威股份,四川,饲料,20040302
2506,600439.SH,600439,瑞贝卡,河南,服饰,20030710
2507,600444.SH,600444,国机通用,安徽,塑料,20040219
2508,600446.SH,600446,金证股份,深圳,软件服务,20031224
2509,600448.SH,600448,华纺股份,山东,农矿业,20010903
2510,600449.SH,600449,宁夏建材,宁夏,水泥,20030829
2511,600452.SH,600452,涪陵电力,重庆,水力发电,20040303
2512,600455.SH,600455,博通股份,陕西,软件服务,20040329
2513,600456.SH,600456,宝钛股份,陕西,小金属,20020412
2514,600458.SH,600458,时代新材,湖南,塑料,20021219
2515,600459.SH,600459,贵研铂业,云南,小金属,20030516
2516,600460.SH,600460,士兰微,浙江,半导体,20030311
2517,600461.SH,600461,洪城水业,江西,水务,20040601
2518,600462.SH,600462,*ST九有,深圳,元器件,20030903
2519,600463.SH,600463,空港股份,北京,地产,20040318
2520,600466.SH,600466,蓝光发展,四川,地产,20010212
2521,600467.SH,600467,好当家,山东,农矿业,20040405
2522,600468.SH,600468,百利电气,天津,元器件,20010615
2523,600469.SH,600469,风神股份,河南,汽车服务,20031021
2524,600470.SH,600470,六国化工,安徽,农矿业,20040305
2525,600475.SH,600475,华光股份,江苏,机械,20030721
2526,600476.SH,600476,湘邮科技,湖南,软件服务,20031210
2527,600477.SH,600477,杭萧钢构,浙江,农矿业,20031110
2528,600478.SH,600478,科力远,湖南,元器件,20030918
2529,600479.SH,600479,千金药业,湖南,化学制药,20040312
2530,600480.SH,600480,凌云股份,河北,汽车服务,20030815
